f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
96.883,88.957,78.323,1.4665,0.81359,0.59902,97.883,89.957,79.323,0.82217,0.80551,0.82012
167.06,165.06,166.7,0.98039,0.97609,0.99564,168.06,166.06,167.7,0.61973,0.66711,0.63074
74.096,76.186,75.389,1.0207,1.0618,1.0413,75.096,77.186,76.389,0.98748,0.98273,0.97169
81.067,83.013,81.578,1.038,1.0499,1.0129,82.067,84.013,82.578,0.9895,0.98264,0.97202
95.225,97.542,96.638,1.0188,1.0495,1.0301,96.225,98.542,97.638,0.98951,0.98103,0.97691
96.233,99.007,97.816,1.0245,1.0586,1.0334,97.233,100.01,98.816,0.988,0.98339,0.97839
77.506,78.822,78.018,1.0225,1.039,1.0166,78.506,79.822,79.018,0.98872,0.98738,0.97901
84.121,85.272,83.948,1.037,1.03,0.9942,85.121,86.272,84.948,0.99293,0.98782,0.98164
147.91,148.64,149.26,0.9917,1.01,1.0185,148.91,149.64,150.26,0.99702,0.9943,0.99458
148.71,149.18,149.5,0.99576,1.0063,1.0106,149.71,150.18,150.5,0.99733,0.9941,0.99459
73.705,76.068,76.766,0.9819,1.0677,1.0903,74.705,77.068,77.766,0.9706,0.95607,0.92485
75.885,78.028,78.516,0.98759,1.0589,1.0742,76.885,79.028,79.516,0.96499,0.95506,0.91523
90.112,91.669,91.419,1.0054,1.0351,1.0297,91.112,92.669,92.419,0.99128,0.98573,0.96898
86.359,87.497,86.938,1.0129,1.0267,1.0137,87.359,88.497,87.938,0.98816,0.98491,0.96203
116.5,117.59,117.63,1.0032,1.0247,1.0226,117.5,118.59,118.63,0.95654,0.9354,0.93889
117.22,118.81,119.44,0.9877,1.0409,1.0545,118.22,119.81,120.44,0.95962,0.92931,0.93353
171.78,172.18,173.26,0.98754,1.0046,1.0173,172.78,173.18,174.26,0.6549,0.51293,0.57304
174.66,174.89,176,0.98742,1.0026,1.0154,175.66,175.89,177,0.78893,0.67268,0.70629
112.21,114.49,115.01,0.99155,1.0497,1.0595,113.21,115.49,116.01,0.97775,0.97128,0.96151
110.99,113.82,114.67,0.98219,1.0664,1.0867,111.99,114.82,115.67,0.9606,0.9524,0.94262
176.86,177.87,179.64,0.98045,1.0115,1.0316,177.86,178.87,180.64,0.87831,0.83725,0.79515
180.47,181.76,183.19,0.98443,1.0144,1.0304,181.47,182.76,184.19,0.75681,0.7014,0.66694
91.118,94.794,95.829,0.97733,1.087,1.1141,92.118,95.794,96.829,0.95629,0.93139,0.90607
90.982,94.518,94.585,0.99431,1.0919,1.1054,91.982,95.518,95.585,0.96598,0.94108,0.92245
120.13,122.12,122.39,0.9956,1.0337,1.0384,121.13,123.12,123.39,0.99802,0.99806,0.99654
113.88,115.51,115.43,1.0006,1.032,1.032,114.88,116.51,116.43,0.99714,0.99708,0.99523
128.15,138.95,80.018,3.1162,1.1772,0.38799,129.17,139.96,81.644,0.96381,0.87348,0.93556
107.41,117.29,67.749,3.1043,1.1958,0.3958,108.57,118.32,69.676,0.98398,0.90805,0.94344
107.29,116.14,68.428,2.9695,1.1776,0.40737,108.42,117.15,70.962,0.98062,0.90183,0.94136
106.33,111.21,67.617,2.946,1.0994,0.39559,107.44,112.23,69.733,0.97902,0.92204,0.94413
124.95,135.2,76.626,3.1793,1.1715,0.37633,125.97,136.21,79.068,0.97721,0.88869,0.93655
120.49,129.86,76.799,2.9723,1.1663,0.4012,121.57,130.87,78.854,0.98114,0.90632,0.94271
91.13,97.58,56.181,3.0887,1.1546,0.37952,92.412,98.595,59.746,0.98454,0.90578,0.93946
89.475,97.819,55.635,3.1908,1.1983,0.38695,90.626,98.826,58.466,0.98623,0.91864,0.94585
28.96,31.544,18.884,2.593,1.1565,0.4891,30.022,32.588,19.938,0.95488,0.90845,0.91916
22.448,21.595,15.512,1.8795,0.98712,0.54748,23.484,22.623,16.544,0.86563,0.90769,0.87166
61.776,73.988,32.213,5.2928,1.4363,0.27288,62.784,74.993,33.222,0.97737,0.88263,0.90279
44.763,50.732,26.18,3.5629,1.2486,0.37749,45.781,51.744,27.194,0.97795,0.8953,0.91333
24.85,29.251,25.982,1.3035,1.3516,1.054,25.889,30.282,27.015,0.95689,0.96328,0.96153
15.467,17.286,15.033,1.3096,1.2598,0.96207,16.523,18.343,16.093,0.88947,0.95373,0.91623
27.79,34.162,29.841,1.3629,1.5226,1.1258,28.794,35.164,30.843,0.96631,0.98115,0.97439
31.347,37.305,32.972,1.2989,1.3813,1.0679,32.378,38.333,34.002,0.98208,0.98667,0.98527
47.629,59.587,48.11,1.6256,1.5892,1.0016,48.633,60.587,49.115,0.96171,0.96433,0.96073
49.898,61.161,51.452,1.5116,1.5409,1.0443,50.907,62.161,52.459,0.97914,0.97427,0.9758
52.102,62.855,56.5,1.2861,1.4823,1.1601,53.122,63.855,57.519,0.97288,0.98082,0.97674
53.55,62.787,55.259,1.3124,1.3943,1.0627,54.565,63.787,56.272,0.97942,0.98464,0.97856
50.983,62.23,52.193,1.4732,1.5007,1.0346,52.043,63.231,53.251,0.97445,0.97607,0.97213
51.011,62.004,51.957,1.4942,1.5015,1.024,52.041,63.004,52.978,0.97768,0.9774,0.976
44.598,50.718,45.958,1.2542,1.2883,1.0346,45.692,51.722,47.046,0.97709,0.98145,0.97728
43.242,51.819,43.969,1.4475,1.4515,1.0194,44.29,52.819,45.003,0.98074,0.97869,0.97821
31.547,35.023,26.696,1.8052,1.2466,0.70762,32.559,36.026,27.735,0.97603,0.96145,0.96577
34.242,36.651,25.431,2.4847,1.1864,0.5552,35.251,37.654,26.464,0.96376,0.8694,0.90464
31.358,34.098,24.244,2.075,1.1993,0.60442,32.369,35.1,25.3,0.97476,0.94572,0.96378
25.408,31.317,16.337,6.1465,1.5219,0.49092,26.413,32.317,17.39,0.93775,0.62335,0.72479
31.09,34.336,26.54,1.7407,1.2228,0.71605,32.094,35.336,27.548,0.97,0.9545,0.95109
32.628,35.195,24.582,2.2046,1.1881,0.57518,33.642,36.197,25.599,0.96433,0.90658,0.93047
20.092,23.08,16.786,1.8903,1.3172,0.7053,21.099,24.081,17.815,0.96655,0.94421,0.95382
25.271,28.332,19.952,2.2576,1.3504,0.61591,26.292,29.334,20.967,0.95227,0.79942,0.85861
19.387,19.709,13.87,1.9018,1.0464,0.57995,20.467,20.782,14.946,0.96003,0.93537,0.94046
13.285,13.627,10.802,1.5441,1.07,0.70548,14.357,14.692,11.878,0.97162,0.95764,0.95316
15.361,16.554,12.412,1.7429,1.1324,0.65321,16.44,17.627,13.496,0.96987,0.94381,0.94991
10.919,11.813,9.4956,1.5282,1.1688,0.76989,11.996,12.883,10.58,0.97508,0.96298,0.95814
64.58,53.772,31.073,3.1204,0.75149,0.26503,65.629,54.805,32.105,0.95529,0.89858,0.88167
65.564,55.293,35.5,2.4828,0.82017,0.3415,66.601,56.314,36.526,0.9722,0.94726,0.93273
72.627,62.793,38.044,2.9097,0.71404,0.25778,73.776,63.903,39.129,0.97806,0.94533,0.93719
39.15,34.111,23.737,2.0308,0.72907,0.3605,40.24,35.169,24.799,0.98384,0.97778,0.96277
68.827,58.37,38.06,2.4114,0.81489,0.36238,69.416,59.374,39.239,0.96902,0.95042,0.92925
89.387,80.77,51.176,2.6744,0.86257,0.33671,89.439,81.658,52.561,0.97679,0.94651,0.94039
36.813,37.348,21.451,2.9955,1.0807,0.36995,37.814,38.35,22.54,0.94957,0.88415,0.88609
56.649,57.185,34.082,3.2358,1.0582,0.36427,57.662,58.194,35.365,0.97644,0.88254,0.91496
57.495,53.011,33.591,2.5868,0.93585,0.39098,58.148,54.011,34.88,0.94748,0.93043,0.9073
89.577,82.116,50.732,2.809,0.89047,0.33114,88.828,82.954,52.292,0.97603,0.94305,0.9393
