f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
104.44,100.05,63.734,2.9959,0.92681,0.37513,105.44,101.05,64.734,0.9541,0.92236,0.92361
100.83,94.094,58.39,3.078,0.87072,0.33731,101.83,95.094,59.395,0.93182,0.89995,0.9154
76.324,78.499,33.638,5.5182,1.0744,0.19452,77.324,79.499,34.638,0.93659,0.90566,0.89581
83.702,86.252,54.451,2.9089,1.0834,0.41252,84.702,87.252,55.451,0.99329,0.97743,0.98828
146.63,143.6,73.441,4.2273,0.96144,0.25703,147.63,144.6,74.441,0.85327,0.837,0.88035
146.86,143.5,71.484,4.4673,0.95713,0.24459,147.86,144.5,72.484,0.71699,0.76001,0.85393
145.59,141.24,62.252,5.1814,0.94189,0.18279,146.59,142.24,63.252,0.62371,0.73864,0.82623
143.13,138.16,58.23,5.6426,0.93258,0.16553,144.13,139.16,59.23,0.38404,0.61266,0.71392
99.754,74.322,40.251,5.3102,0.57863,0.22615,100.75,75.322,41.29,0.82176,0.74209,0.6709
102.04,83.595,37.344,8.4073,0.65302,0.2033,103.04,84.595,38.43,0.91628,0.78529,0.73275
115.64,102.35,24.765,17.822,0.79397,0.049168,116.64,103.35,26.011,0.8831,0.71926,0.48449
115.14,100.37,24.549,16.969,0.77481,0.049698,116.14,101.37,25.661,0.91456,0.73349,0.55554
96.592,86.579,69.609,2.0284,0.83107,0.49235,97.592,87.579,70.61,0.93804,0.94259,0.88886
77.87,68.902,46.867,3.0673,0.89304,0.34368,78.87,69.902,47.867,0.88741,0.88705,0.77342
46.502,47.479,26.322,4.7377,1.2306,0.29361,47.502,48.479,27.322,0.94652,0.91034,0.9361
65.291,68.555,31.884,4.7524,1.1533,0.24154,66.291,69.555,32.884,0.90499,0.9125,0.93172
102.49,88.749,85.261,1.1252,0.79771,0.7876,103.49,89.749,86.261,0.93418,0.94337,0.8569
113.33,101.36,95.424,1.2933,0.80831,0.75373,114.33,102.36,96.424,0.89659,0.84165,0.75915
88.375,82.862,84.103,0.97815,0.88014,0.91145,89.375,83.862,85.103,0.97503,0.9816,0.95868
97.098,87.855,85.734,1.0733,0.81912,0.78676,98.098,88.855,86.734,0.95705,0.98243,0.93331
108.44,113.71,38.725,8.7569,1.1119,0.1277,109.44,114.71,39.725,0.83957,0.81003,0.82876
113.62,116.31,39.497,8.7331,1.053,0.12108,114.62,117.31,40.497,0.77417,0.81179,0.8602
113.01,115.53,38.566,9.0143,1.0457,0.11643,114.01,116.53,39.566,0.74131,0.83453,0.85226
119.92,117.93,41.005,8.3704,0.97098,0.11673,120.92,118.93,42.005,0.70335,0.81972,0.85354
144.52,81.762,67.167,1.8846,0.33103,0.24093,145.52,82.762,68.175,0.66324,0.8096,0.5229
119.14,74.63,57.323,2.0951,0.44379,0.29214,120.14,75.63,58.323,0.77571,0.5851,0.36993
132.38,61.473,34.335,3.3926,0.22143,0.068158,133.38,62.473,35.599,0.55904,0.38398,-0.073145
114.76,93.531,76.959,1.7442,0.66345,0.46747,115.76,94.531,77.959,0.9638,0.6598,0.58667
119.44,129.31,61.957,4.3717,1.1757,0.26957,120.44,130.31,62.959,0.88684,0.86458,0.8882
122.7,132.37,62.51,4.5084,1.1673,0.25945,123.7,133.37,63.51,0.8709,0.83715,0.87554
111.37,123.11,57.667,4.5813,1.2225,0.26846,112.37,124.11,58.68,0.90263,0.8408,0.85469
118.92,128.16,58.58,4.7908,1.1619,0.24298,119.92,129.16,59.583,0.87323,0.831,0.87255
87.975,80.867,34.295,10.166,0.94119,0.15869,88.975,81.867,35.436,0.96161,0.73123,0.7305
81.679,77.359,28.848,11.438,0.97447,0.13277,82.679,78.359,29.968,0.92905,0.69152,0.68777
46.517,52.744,19.665,7.4252,1.2841,0.17679,47.517,53.744,21.281,0.98689,0.94087,0.94867
58.321,63.341,21.888,9.1664,1.1861,0.1387,59.321,64.341,23.295,0.98352,0.90233,0.90816
129.51,86.414,79.688,1.1857,0.42403,0.36118,130.51,87.414,80.688,0.90408,0.93637,0.90287
112.85,78.506,74.413,1.16,0.43305,0.38923,113.85,79.506,75.415,0.92558,0.92659,0.9078
161.61,118.78,110.17,1.1623,0.5402,0.46479,162.61,119.78,111.17,0.75921,0.83665,0.76663
158.46,113.08,104.53,1.1711,0.50884,0.43476,159.46,114.08,105.53,0.88196,0.91271,0.87511
153.49,132.54,116.91,1.2918,0.74582,0.58324,154.49,133.54,117.91,0.81172,0.8693,0.60294
158.03,135.8,120.02,1.2848,0.73862,0.57916,159.03,136.8,121.02,0.82912,0.8479,0.59628
127.61,108.11,94.635,1.3047,0.71803,0.55076,128.61,109.11,95.635,0.94715,0.9587,0.88165
149.23,127.08,112.09,1.2851,0.72551,0.56466,150.23,128.08,113.09,0.96242,0.95466,0.91001
138.43,103.14,72.709,2.0204,0.56442,0.27921,139.43,104.14,73.709,0.81716,0.87912,0.78036
145.63,103.62,75.625,1.8969,0.50779,0.27026,146.63,104.62,76.625,0.84071,0.92487,0.79287
146.79,103.73,74.09,1.9609,0.49938,0.2548,147.79,104.73,75.09,0.86093,0.89463,0.68419
142.03,96.894,69.002,1.9728,0.46549,0.2368,143.03,97.894,70.002,0.94137,0.94007,0.85668
