f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
196.84,173.28,153.71,1.2709,0.77491,0.60976,197.84,174.28,154.71,0.65976,0.74155,0.59596
128.7,137.14,83.494,3.1311,1.1538,0.41656,129.7,138.14,84.494,0.90723,0.90859,0.88297
125.19,134.36,80.764,3.2675,1.187,0.41111,126.19,135.36,81.764,0.91749,0.90744,0.88479
113.9,124.6,61.517,4.1062,1.1987,0.29196,114.9,125.6,62.517,0.82217,0.88885,0.85887
110.23,125.09,61.93,4.0902,1.2883,0.3159,111.23,126.09,62.93,0.9137,0.89048,0.85341
140,147.54,82.813,3.4214,1.1147,0.35478,141,148.54,83.813,0.83263,0.85902,0.85456
139.73,147.17,81.063,3.5552,1.1141,0.34311,140.73,148.17,82.065,0.76045,0.82568,0.83514
138.77,145.89,72.462,4.0594,1.1055,0.27263,139.77,146.89,73.462,0.72159,0.83476,0.79421
139.14,142.7,69.49,4.2234,1.0533,0.24947,140.14,143.7,70.49,0.49348,0.72451,0.76542
94.461,80.272,53.867,2.4406,0.77534,0.43259,95.461,81.272,54.899,0.84563,0.81363,0.72248
99.115,87.926,52.187,3.338,0.78345,0.36065,100.12,88.926,53.226,0.91147,0.86242,0.80489
122.69,115.94,46.206,6.4204,0.89387,0.14169,123.69,116.94,47.23,0.90939,0.71579,0.5898
125.02,117.5,42.537,7.7085,0.88113,0.11648,126.02,118.5,43.627,0.94291,0.81085,0.7238
121.54,118.97,97.475,1.9207,1.0291,0.61501,122.54,119.97,98.475,0.91119,0.93399,0.82541
106.95,105.75,70.727,2.686,1.1122,0.43311,107.95,106.75,71.727,0.84335,0.87835,0.68517
55.895,70.665,36.364,3.9981,1.6584,0.42,56.895,71.665,37.364,0.96468,0.93433,0.94788
105.7,120.29,66.342,3.3383,1.3322,0.39749,106.7,121.29,67.342,0.85985,0.89486,0.87023
93.12,80.307,66.898,1.6218,0.76051,0.56395,94.12,81.307,67.9,0.91111,0.84577,0.72795
99.129,87.728,79.556,1.2592,0.79888,0.66947,100.13,88.728,80.558,0.90646,0.95286,0.83041
81.558,68.843,59.939,1.3603,0.71861,0.55784,82.558,69.843,60.94,0.9337,0.96927,0.90218
87.48,78.995,70.895,1.2468,0.81504,0.6569,88.48,79.995,71.897,0.94693,0.98245,0.90847
119.92,137.14,64.294,4.5767,1.3173,0.28799,120.92,138.14,65.294,0.83747,0.86244,0.83051
125.37,139.79,65.663,4.5473,1.2468,0.27457,126.37,140.79,66.663,0.78031,0.86416,0.83973
125.49,140.4,65.979,4.5336,1.2526,0.27643,126.49,141.4,66.979,0.75553,0.86316,0.81339
131,141.84,68.375,4.3201,1.1752,0.27233,132,142.84,69.375,0.76836,0.87076,0.80657
167.81,97.168,79.627,1.6179,0.34407,0.24284,168.8,98.165,80.625,0.58908,0.81395,0.48497
